21,27,-44496.0
22,26,-48487.7
23,25,-44475.4
24,24,-42819.0
25,23,-29320.0
19,30,-30320.0
20,29,-41289.0
21,28,-46552.0
22,27,-48558.8
23,26,-47956.9
24,25,-45330.5
25,24,-37616.0
19,31,-25350.0
20,30,-39571.0
21,29,-44537.0
22,28,-51426.7
23,27,-49221.6
24,26,-50259.5
25,25,-42626.8
26,24,-34480.0
20,31,-35860.0
21,30,-43218.0
22,29,-49727.8
23,28,-52201.4
24,27,-51448.8
25,26,-48241.3
26,25,-40222.0
20,32,-32510.0
21,31,-40360.0
22,30,-49465.0
23,29,-51441.3
24,28,-55416.9
25,27,-50705.4
26,26,-48332.0
22,31,-46830.0
23,30,-51849.0
24,29,-55284.7
25,28,-54687.9
26,27,-50945.3
27,26,-42645.0
21,33,-34220.0
22,32,-45590.0
23,31,-49891.0
24,30,-56932.5
25,29,-55555.4
26,28,-56252.5
27,27,-48009.5
28,26,-39210.0
21,34,-29580.0
22,33,-41670.0
23,32,-49150.0
24,31,-55107.5
25,30,-57710.6
26,29,-57479.4
27,28,-54027.6
28,27,-45336.0
22,34,-38940.0
23,33,-46080.0
24,32,-55281.2
25,31,-56909.7
26,30,-60605.4
27,29,-56039.4
28,28,-53904.0
22,35,-33540.0
23,34,-44190.0
24,33,-52524.1
25,32,-57486.8
26,31,-60180.1
27,30,-59344.2
28,29,-56082.0
29,28,-47310.0
23,35,-40210.0
24,34,-51830.0
25,33,-55910.0
26,32,-62153.4
27,31,-59845.9
28,30,-60227.7
29,29,-51662.1
30,28,-42300.0
23,36,-37070.0
24,35,-47890.0
25,34,-55480.0
26,33,-60663.1
27,32,-62228.4
28,31,-61155.7
29,30,-56357.2
30,29,-47260.0
23,37,-32580.0
24,36,-46500.0
25,35,-53180.0
26,34,-61412.0
27,33,-61649.0
28,32,-64472.1
29,31,-58344.1
30,30,-54188.0
24,37,-42180.0
25,36,-51560.0
26,35,-58921.0
27,34,-62898.4
28,33,-64220.9
29,32,-61983.6
30,31,-56345.0
31,30,-47090.0
24,38,-40410.0
25,37,-48040.0
26,36,-58901.0
27,35,-61432.0
28,34,-66746.1
29,33,-62798.0
30,32,-61171.0
31,31,-52000.0
25,38,-46350.0
26,37,-55550.0
27,36,-61840.0
28,35,-65512.6
29,34,-65579.5
30,33,-62213.0
31,32,-56547.1
25,39,-42620.0
26,38,-54770.0
27,37,-59793.0
28,36,-67099.3
29,35,-65424.2
30,34,-66003.6
31,33,-58834.3
32,32,-54350.0
25,40,-40670.0
26,39,-50880.0
27,38,-59170.0
28,37,-65126.1
29,36,-67263.7
30,35,-65911.6
31,34,-62657.2
32,33,-56410.0
26,40,-49570.0
27,39,-56110.0
28,38,-66006.3
29,37,-66258.3
30,36,-68899.4
31,35,-63724.0
32,34,-61620.0
33,33,-51500.0
26,41,-45690.0
27,40,-55060.0
28,39,-63742.7
29,38,-67318.8
30,37,-67880.4
31,36,-66879.7
32,35,-62658.0
33,34,-56650.0
26,42,-43130.0
27,41,-51350.0
28,40,-63463.8
29,39,-65567.0
30,38,-70007.2
31,37,-67086.1
32,36,-66980.0
33,35,-58900.0
34,34,-54210.0
27,42,-50000.0
28,41,-59979.0
29,40,-65736.2
30,39,-68418.0
31,38,-69327.8
32,37,-67100.6
33,36,-63090.0
34,35,-56300.0
27,43,-45640.0
28,42,-59150.0
29,41,-62976.1
30,40,-69564.6
31,39,-68910.1
32,38,-70563.1
33,37,-64340.0
34,36,-62050.0
27,44,-43870.0
28,43,-55200.0
29,42,-62711.1
30,41,-67327.0
31,40,-70140.2
32,39,-69907.7
33,38,-67894.0
34,37,-63120.0
35,36,-57060.0
36,35,-46920.0
28,44,-53940.0
29,43,-59783.0
30,42,-68131.0
31,41,-68589.4
32,40,-72585.9
33,39,-68230.0
34,38,-67894.0
35,37,-59020.0
36,36,-53941.0
29,44,-58987.0
30,43,-65410.0
31,42,-69699.3
32,41,-71297.5
33,40,-70957.0
34,39,-68218.0
35,38,-63630.0
36,37,-56552.0
29,45,-56006.0
30,44,-65710.0
31,43,-68050.0
32,42,-73422.4
33,41,-70860.0
34,40,-72212.7
35,39,-65306.0
36,38,-62331.5
37,37,-51917.0
29,46,-54120.0
30,45,-62470.0
31,44,-68464.6
32,43,-71856.4
33,42,-73032.4
34,41,-72169.0
35,40,-69139.0
36,39,-64324.0
37,38,-57222.0
38,37,-46620.0
29,47,-50976.0
30,46,-62140.0
31,45,-66296.6
32,44,-73213.0
33,43,-72289.5
34,42,-75252.1
35,41,-70289.0
36,40,-69014.0
37,39,-60479.8
38,38,-54240.0
30,47,-58720.0
31,46,-65992.3
32,45,-71214.0
33,44,-73916.6
34,43,-74599.6
35,42,-73235.0
36,41,-70169.4
37,40,-64825.0
38,39,-57804.0
30,48,-57340.0
31,47,-63706.6
32,46,-71862.0
33,45,-72817.0
34,44,-77026.1
35,43,-73452.0
36,42,-74179.7
37,41,-66936.0
38,40,-63174.0
31,48,-62510.0
32,47,-69490.0
33,46,-73637.0
34,45,-75917.6
35,44,-76068.5
36,43,-74443.0
37,42,-70803.0
38,41,-65477.0
39,40,-58360.0
30,50,-51840.0
31,49,-59140.0
32,48,-69515.0
33,47,-72159.0
34,46,-77759.9
35,45,-75889.5
36,44,-77892.5
37,43,-72173.0
38,42,-70308.0
39,41,-61220.0
40,40,-55520.0
31,50,-57980.0
32,49,-66300.0
33,48,-72533.0
34,47,-76389.5
35,46,-77974.8
36,45,-77694.0
37,44,-75455.0
38,43,-71528.0
39,42,-66020.0
40,41,-58490.0
32,50,-65620.0
33,49,-70320.0
34,48,-77594.0
35,47,-77496.5
36,46,-80589.5
37,45,-76188.2
38,44,-76008.0
39,43,-68190.0
33,50,-69880.0
34,49,-75341.0
35,48,-79009.0
36,47,-79981.7
37,46,-79075.0
38,45,-76795.0
39,44,-72330.0
40,43,-66460.0
41,42,-58960.0
34,50,-75952.0
35,49,-77799.0
36,48,-82431.0
37,47,-79750.0
38,46,-80644.0
39,45,-74160.0
34,51,-72428.0
35,50,-78610.0
36,49,-81480.3
37,48,-82167.331
38,47,-81102.6
39,46,-77842.0
40,45,-73150.0
41,44,-67150.0
34,52,-70541.0
35,51,-75640.0
36,50,-83265.57
37,49,-82747.02
38,48,-84523.6
39,47,-79284.0
40,46,-77800.0
41,45,-69830.0
42,44,-64560.0
34,53,-66580.0
35,52,-73857.0
36,51,-80709.43
37,50,-84597.795
38,49,-84880.4
39,48,-83018.7
40,47,-79348.0
41,46,-74180.0
42,45,-67690.0
34,54,-63880.0
35,53,-70730.0
36,52,-79692.0
37,51,-82609.0
38,50,-87921.7
39,49,-84299.1
40,48,-83623.0
41,47,-76070.0
42,46,-72700.0
35,54,-68570.0
36,53,-76730.0
37,52,-81713.0
38,51,-86209.1
39,50,-87701.7
40,49,-84869.0
41,48,-80650.0
42,47,-75004.0
35,55,-64620.0
36,54,-74970.0
37,53,-79362.0
38,52,-85941.6
39,51,-86487.5
40,50,-88767.3
41,49,-82656.0
42,48,-80167.0
43,47,-71210.0
35,56,-61510.0
36,55,-71310.0
37,54,-77745.0
38,53,-83645.0
39,52,-86345.0
40,51,-87890.4
41,50,-86632.0
42,49,-82204.0
43,48,-75980.0
35,57,-56580.0
36,56,-68785.0
37,55,-74772.0
38,54,-82868.0
39,53,-84813.0
40,52,-88453.9
41,51,-86448.3
42,50,-86805.0
43,49,-78935.0
36,57,-64020.0
37,56,-72618.0
38,55,-80085.0
39,54,-84223.0
40,53,-87117.0
41,52,-87208.3
42,51,-86803.0
43,50,-83603.0
44,49,-77270.0
37,57,-68553.0
38,56,-78840.0
39,55,-82348.0
40,54,-87266.8
41,53,-86364.5
42,52,-88409.7
43,51,-84154.0
44,50,-82568.0
37,58,-65854.0
38,57,-75117.0
39,56,-81207.0
40,55,-85657.8
41,54,-86781.9
42,53,-87707.5
43,52,-86017.0
44,51,-83450.0
45,50,-78340.0
37,59,-61225.0
38,58,-72939.0
39,57,-78347.0
40,56,-85442.8
41,55,-85604.0
42,54,-88790.5
43,53,-85817.0
44,52,-86072.0
45,51,-79679.0
46,50,-76230.0
37,60,-58360.0
38,59,-68788.0
39,58,-76258.0
40,57,-82946.6
41,56,-85605.6
42,55,-87540.4
43,54,-87220.0
44,53,-86112.0
45,52,-82590.0
46,51,-77800.0
47,50,-70820.0
37,61,-54220.0
38,60,-66646.0
39,59,-72467.0
40,58,-81287.0
41,57,-83529.0
42,56,-88111.7
43,55,-86428.0
44,54,-88224.0
45,53,-83175.0
46,52,-81300.0
47,51,-73060.0
48,50,-67630.0
37,62,-50880.0
38,61,-62190.0
39,60,-70201.0
40,59,-77768.0
41,58,-82327.0
42,57,-85965.8
43,56,-87323.1
44,55,-87617.0
45,54,-85574.0
46,53,-82188.0
47,52,-76760.0
38,62,-60220.0
39,61,-67290.0
40,60,-76600.0
41,59,-79939.0
42,58,-86184.0
43,57,-86016.2
44,56,-89219.0
45,55,-85584.0
46,54,-85226.0
47,53,-78150.0
48,52,-74250.0
49,51,-64170.0
50,50,-56780.0
37,64,-43600.0
38,63,-55410.0
39,62,-64910.0
40,61,-73460.0
41,60,-78942.0
42,59,-83511.0
43,58,-86336.0
44,57,-87949.7
45,56,-87408.0
46,55,-85428.0
47,54,-81220.0
48,53,-75750.0
38,64,-53080.0
39,63,-61890.0
40,62,-71740.0
41,61,-76350.0
42,60,-83557.0
43,59,-84566.0
44,58,-89098.0
45,57,-86775.0
46,56,-87925.1
47,55,-82265.0
48,54,-79678.0
49,53,-70710.0
50,52,-64930.0
40,63,-68370.0
41,62,-75320.0
42,61,-80850.0
43,60,-84597.0
44,59,-87258.8
45,58,-88022.2
46,57,-87479.1
47,56,-84791.0
48,55,-80649.0
49,54,-74599.0
41,63,-72220.0
42,62,-80330.0
43,61,-82490.0
44,60,-88089.0
45,59,-86949.8
46,58,-89390.0
47,57,-85111.0
48,56,-83975.0
49,55,-76110.0
50,54,-71590.0
41,64,-70850.0
42,63,-77340.0
43,62,-82290.0
44,61,-85928.0
45,60,-87846.0
46,59,-88413.0
47,58,-87068.0
48,57,-84330.0
49,56,-79481.0
50,55,-73260.0
51,54,-63820.0
42,64,-76255.0
43,63,-79775.0
44,62,-86322.0
45,61,-86361.0
46,60,-89902.0
47,59,-86937.0
48,58,-87132.0
49,57,-80606.0
50,56,-77430.0
52,54,-58210.0
42,65,-72940.0
43,64,-79100.0
44,63,-83920.0
45,62,-86863.0
46,61,-88368.0
47,60,-88402.0
48,59,-86985.0
49,58,-83560.0
50,57,-78580.0
43,65,-75950.0
44,64,-83670.0
45,63,-85020.0
46,62,-89524.0
47,61,-87602.0
48,60,-89252.0
49,59,-84116.0
50,58,-82041.0
52,56,-65720.0
43,66,-74540.0
44,65,-80850.0
45,64,-85011.0
46,63,-87607.0
47,62,-88722.7
48,61,-88508.0
49,60,-86489.0
50,59,-82639.0
51,58,-76259.0
52,57,-67610.0
53,56,-57610.0
43,67,-70960.0
44,66,-79980.0
45,65,-82780.0
46,64,-88349.0
47,63,-87460.6
48,62,-90353.0
49,61,-86475.0
50,60,-85844.0
52,58,-72280.0
54,56,-51900.0
43,68,-69220.0
44,67,-76670.0
45,66,-82357.0
46,65,-86004.0
47,64,-88221.0
48,63,-89257.5
49,62,-88396.0
50,61,-85945.0
51,60,-80888.0
52,59,-73480.0
43,69,-66000.0
44,68,-75480.0
45,67,-79740.0
46,66,-86336.0
47,65,-86624.0
48,64,-90580.5
49,63,-87996.0
50,62,-88661.0
51,61,-81601.0
52,60,-77300.0
54,58,-59970.0
44,69,-72200.0
45,68,-78680.0
46,67,-83690.0
47,66,-87033.0
48,65,-89049.3
49,64,-89370.0
50,63,-88333.0
51,62,-84420.0
52,61,-78347.0
53,60,-71130.0
54,59,-62090.0
55,58,-51700.0
45,69,-75630.0
46,68,-83497.0
47,67,-84949.0
48,66,-90020.9
49,65,-88572.0
50,64,-90561.0
51,63,-84515.0
52,62,-81889.0
54,60,-67086.0
56,58,-45950.0
44,71,-66430.0
45,70,-74210.0
46,69,-80400.0
47,68,-84990.0
48,67,-88090.5
49,66,-89537.0
50,65,-90036.0
51,64,-87003.0
52,63,-82063.0
53,62,-76338.0
54,61,-68657.0
45,71,-70740.0
46,70,-79960.0
47,69,-82570.0
48,68,-88719.0
49,67,-88250.0
50,66,-91528.1
51,65,-86821.0
52,64,-85269.0
53,63,-77490.0
54,62,-73047.0
46,71,-76530.0
47,70,-82270.0
48,69,-86425.0
49,68,-88945.0
50,67,-90400.0
51,66,-88645.0
52,65,-85097.0
53,64,-80435.0
54,63,-74185.0
55,62,-66440.0
46,72,-75470.0
47,71,-79570.0
48,70,-86709.0
49,69,-87230.0
50,68,-91656.1
51,67,-87999.0
52,66,-87721.0
53,65,-80971.0
54,64,-78079.0
55,63,-68409.0
47,72,-78560.0
48,71,-83910.0
49,70,-87704.0
50,69,-90068.4
51,68,-89477.0
52,67,-87184.0
53,66,-83766.0
54,65,-78794.0
55,64,-72305.0
56,63,-64590.0
46,74,-70150.0
47,73,-75650.0
48,72,-83974.0
49,71,-85740.0
50,70,-91105.1
51,69,-88424.0
52,68,-89405.0
53,67,-83790.0
54,66,-82172.0
55,65,-73889.0
56,64,-68890.0
47,74,-74660.0
48,73,-81060.0
49,72,-85841.0
50,71,-89204.1
51,70,-89595.1
52,69,-88551.0
53,68,-86287.0
54,67,-82473.0
55,66,-77100.0
56,65,-70740.0
48,74,-80730.0
49,73,-83580.0
50,72,-89945.9
51,71,-88330.2
52,70,-90314.0
53,69,-86080.0
54,68,-85355.0
55,67,-78140.0
56,66,-74609.0
48,75,-77310.0
49,74,-83426.0
50,73,-87820.5
51,72,-89224.1
52,71,-89171.9
53,70,-87943.0
54,69,-85249.0
55,68,-81044.0
56,67,-75655.0
48,76,-76710.0
49,75,-80880.0
50,74,-88236.8
51,73,-87620.3
52,72,-90524.5
53,71,-87365.0
54,70,-87660.1
55,69,-81731.0
56,68,-79090.0
57,67,-70260.0
48,77,-73360.0
49,76,-80480.0
50,75,-85898.5
51,74,-88255.5
52,73,-89022.2
53,72,-88836.4
54,71,-87192.1
55,70,-84088.0
56,69,-79668.0
57,68,-73759.0
48,78,-72330.0
49,77,-77810.0
50,76,-86020.0
51,75,-86400.0
52,74,-90064.6
53,73,-87911.0
54,72,-89169.0
55,71,-84345.0
56,70,-82670.0
57,69,-74970.0
58,68,-70821.0
48,79,-68520.0
49,78,-76990.0
50,77,-83499.0
51,76,-86700.0
52,75,-88281.1
53,74,-88983.0
54,73,-88321.0
55,72,-86240.0
56,71,-82816.0
57,70,-77896.0
58,69,-71980.0
48,80,-67290.0
49,79,-74360.0
50,78,-83335.0
51,77,-84609.0
52,76,-88992.1
53,75,-87738.0
54,74,-89860.0
55,73,-85931.0
56,72,-85402.0
57,71,-78630.0
58,70,-75534.0
59,69,-66331.0
49,80,-72940.0
50,79,-80594.0
51,78,-84628.0
52,77,-87003.2
53,76,-88503.0
54,75,-88697.4
55,74,-87500.0
56,73,-85065.0
57,72,-81326.0
58,71,-76287.0
59,70,-69774.0
48,82,-61570.0
49,81,-69890.0
50,80,-80139.0
51,79,-82292.0
52,78,-87351.4
53,77,-86932.0
54,76,-89881.7
55,75,-86900.0
56,74,-87261.6
57,73,-81628.0
58,72,-79423.0
59,71,-71180.0
60,70,-66596.0
49,82,-68137.0
50,81,-77314.0
51,80,-81988.0
52,79,-85209.5
53,78,-87444.4
54,77,-88415.2
55,76,-88060.0
56,75,-86683.8
57,74,-83769.0
58,73,-79720.0
59,72,-74280.0
60,71,-67769.0
49,83,-62420.0
50,82,-76554.0
51,81,-79674.0
52,80,-85182.0
53,79,-85700.0
54,78,-89280.5
55,77,-87155.9
56,76,-88434.8
57,75,-83740.0
58,74,-82474.0
59,73,-75210.0
60,72,-71426.0
50,83,-70950.0
51,82,-78943.0
52,81,-82945.0
53,80,-85887.0
54,79,-87643.6
55,78,-88070.958
56,77,-87553.5
57,76,-85494.0
58,75,-82423.0
59,74,-77938.0
60,73,-72330.0
61,72,-65410.0
50,84,-66800.0
51,83,-74170.0
52,82,-82559.0
53,81,-84072.0
54,80,-88124.5
55,79,-86891.181
56,78,-88949.9
57,77,-85219.0
58,76,-84836.0
59,75,-78510.0
60,74,-75646.0
61,73,-66740.0
51,84,-69710.0
52,83,-77830.0
53,82,-83790.0
54,81,-86417.0
55,80,-87581.9
56,79,-87850.5
57,78,-86651.0
58,77,-84625.0
59,76,-80936.0
60,75,-76214.0
61,74,-69980.0
62,73,-62860.0
52,84,-74430.0
53,83,-79500.0
54,82,-86425.0
55,81,-86338.7
56,80,-88886.9
57,79,-86040.0
58,78,-86468.0
59,77,-81327.0
60,76,-79199.0
61,75,-71200.0
62,74,-66811.0
52,85,-69560.0
53,84,-76503.0
54,83,-82379.0
55,82,-86545.6
56,81,-87721.2
57,80,-87101.0
58,79,-85879.0
59,78,-83177.0
60,77,-79580.0
61,76,-74073.0
62,75,-68030.0
53,85,-72330.0
54,84,-80150.0
55,83,-82887.0
56,82,-88261.6
57,81,-86525.0
58,80,-87569.0
59,79,-83132.0
60,78,-82018.0
61,77,-74940.0
62,76,-71498.0
63,75,-61750.0
53,86,-68840.0
54,85,-75644.0
55,84,-80701.0
56,83,-84913.7
57,82,-87231.4
58,81,-86952.0
59,80,-84823.0
60,79,-81992.0
61,78,-77496.0
62,77,-72380.0
63,76,-65398.0
54,86,-72990.0
55,85,-77051.0
56,84,-83271.0
57,83,-84321.0
58,82,-88083.3
59,81,-84695.0
60,80,-84252.0
61,79,-78210.0
62,78,-75456.0
63,77,-66990.0
64,76,-61782.0
65,75,-50480.0
54,87,-68330.0
55,86,-74477.0
56,85,-79726.0
57,84,-82938.0
58,83,-85440.1
59,82,-86020.9
60,81,-84198.0
61,80,-80523.0
62,79,-75939.0
63,78,-69927.0
64,77,-63224.0
65,76,-54540.0
54,88,-65480.0
55,87,-70515.0
56,86,-77823.0
57,85,-80035.0
58,84,-84538.5
59,83,-83792.7
60,82,-85955.2
61,81,-81157.0
62,80,-78993.0
63,79,-71320.0
64,78,-66960.0
55,88,-67671.0
56,87,-73936.0
57,86,-78187.0
58,85,-81612.0
59,84,-83073.5
60,83,-84007.4
61,82,-82966.0
62,81,-79523.0
63,80,-74242.0
64,79,-68230.0
65,78,-60430.0
55,89,-63270.0
56,88,-71769.0
57,87,-74890.0
58,86,-80437.0
59,85,-80756.0
60,84,-83753.2
61,83,-81421.0
62,82,-81972.0
63,81,-75622.0
64,80,-71760.0
65,79,-62368.0
66,78,-56580.0
55,90,-60057.0
56,89,-67410.0
57,88,-72990.0
58,87,-77100.0
59,86,-79632.0
60,85,-81437.1
61,84,-81274.0
62,83,-80657.7
63,82,-77998.0
64,81,-72927.0
65,80,-65880.0
66,79,-58290.0
55,91,-55620.0
56,90,-65000.0
57,89,-69120.0
58,88,-75680.0
59,87,-76710.0
60,86,-80931.1
61,85,-79460.0
62,84,-81002.0
63,83,-77122.0
64,82,-76093.0
65,81,-67770.0
66,80,-62554.0
55,92,-52020.0
57,90,-66850.0
58,89,-72030.0
59,88,-75455.0
60,87,-78151.9
61,86,-79047.9
62,85,-79272.1
63,84,-77550.0
64,83,-75363.0
65,82,-70752.0
66,81,-64188.0
67,80,-55837.0
55,93,-47300.0
56,92,-58010.0
57,91,-63130.0
58,90,-70391.0
59,89,-72531.0
60,88,-77413.4
61,87,-76872.0
62,86,-79342.2
63,85,-76302.0
64,84,-76275.8
65,83,-70540.0
66,82,-67859.0
67,81,-58020.0
58,91,-66700.0
59,90,-71060.0
60,89,-74380.9
61,88,-76071.0
62,87,-77141.9
63,86,-76447.0
64,85,-75133.0
65,84,-71496.0
66,83,-67715.0
67,82,-61688.0
68,81,-53742.0
58,92,-64820.0
59,91,-68304.0
60,90,-73690.0
61,89,-73603.0
62,88,-77057.3
63,87,-74797.0
64,86,-75769.0
65,85,-71111.0
66,84,-69317.0
67,83,-61948.0
68,82,-57833.0
58,93,-61500.0
59,92,-66771.0
60,91,-70953.0
61,90,-73395.0
62,89,-74582.5
63,88,-74659.1
64,87,-74195.0
65,86,-71630.0
66,85,-68759.0
67,84,-63632.0
68,83,-58266.0
69,82,-50782.0
70,81,-41540.0
59,93,-63810.0
60,92,-70158.0
61,91,-71262.0
62,90,-74768.8
63,89,-72894.5
64,88,-74714.2
65,87,-70720.0
66,86,-70124.0
67,85,-63608.0
68,84,-60500.0
69,83,-51770.0
70,82,-46310.0
59,94,-61630.0
60,93,-67349.0
61,92,-70685.0
62,91,-72565.8
63,90,-73373.5
64,89,-72889.8
65,88,-71320.0
66,87,-69150.0
67,86,-65019.0
68,85,-60488.0
69,84,-54015.0
71,82,-38410.0
59,95,-58200.0
60,94,-65690.0
61,93,-68500.0
62,92,-72461.6
63,91,-71744.4
64,90,-73713.2
65,89,-70160.0
66,88,-70398.0
67,87,-64644.0
68,86,-62612.0
69,85,-54429.0
70,84,-49934.0
61,94,-66970.0
62,93,-70197.2
63,92,-71824.5
64,91,-72077.1
65,90,-71254.0
66,89,-69160.0
67,88,-66040.0
68,87,-62215.0
69,86,-56635.0
70,85,-50503.0
71,84,-42554.0
60,96,-60530.0
61,95,-64220.0
62,94,-69370.0
63,93,-70093.0
64,92,-72542.2
65,91,-70098.0
66,90,-70530.0
67,89,-65350.0
68,88,-64213.0
69,87,-56840.0
70,86,-53264.0
71,85,-43750.0
72,84,-37850.0
61,96,-62370.0
62,95,-66730.0
63,94,-69467.0
64,93,-70830.7
65,92,-70770.6
66,91,-69428.0
67,90,-66829.0
68,89,-63420.0
69,88,-58709.0
70,87,-53442.0
71,86,-46483.0
73,84,-29630.0
61,97,-59090.0
62,96,-65210.0
63,95,-67210.0
64,94,-70696.8
65,93,-69477.2
66,92,-70412.0
67,91,-66191.0
68,90,-65304.0
69,89,-58703.0
70,88,-56015.0
71,87,-47214.0
72,86,-42104.0
62,97,-62210.0
63,96,-66053.0
64,95,-68568.5
65,94,-69539.0
66,93,-69173.5
67,92,-67336.0
68,91,-64567.0
69,90,-60570.0
70,89,-55843.0
71,88,-49710.0
72,87,-42854.0
73,86,-34448.0
64,96,-67948.6
65,95,-67842.9
66,94,-69678.1
67,93,-66388.0
68,92,-66058.0
