0.759259259259 0 0.729559748428 0 0.310552452687
0.111111111111 0 0.0566037735849 1 0.485510714247
0.527777777778 1 0.471698113208 1 0.0374715807023
0.361111111111 1 0.327044025157 0 0.0251405758224
0.509259259259 1 0.477987421384 0 0.0170224670436
0.611111111111 0 0.591194968553 0 0.104034865739
0.759259259259 0 0.698113207547 1 0.328824114428
0.546296296296 1 0.452830188679 0 0.082251352742
0.703703703704 0 0.660377358491 1 0.227714608004
0.722222222222 0 0.74213836478 0 0.2793230586
0.722222222222 0 0.761006289308 1 0.304199973397
0.361111111111 1 0.339622641509 0 0.0351852561891
0.842592592593 1 0.798742138365 1 0.522233914192
0.259259259259 0 0.22641509434 0 0.116241850531
0.12962962963 0 0.11320754717 0 0.319873319634
0.675925925926 1 0.710691823899 1 0.25109854816
0.481481481481 0 0.383647798742 1 0.0629998376378
0.111111111111 0 0.0817610062893 1 0.371413038487
0.398148148148 1 0.333333333333 1 0.0276399119363
0.37962962963 1 0.333333333333 1 0.0250482707955
0.685185185185 0 0.603773584906 0 0.209996776424
0.722222222222 0 0.735849056604 1 0.278615860086
0.611111111111 0 0.610062893082 1 0.119615954285
0.648148148148 0 0.553459119497 0 0.168710394635
0.851851851852 0 0.893081761006 0 0.614432908683
0.240740740741 0 0.25786163522 1 0.217584722997
0.472222222222 1 0.459119496855 1 0.0191038270611
0.759259259259 0 0.830188679245 0 0.433004301414
0.805555555556 1 0.817610062893 0 0.454287947188
0.462962962963 0 0.352201257862 0 0.0673405406992
0.62037037037 1 0.622641509434 1 0.135282247471
0.0462962962963 1 0.0125786163522 0 0.565787686131
0.675925925926 1 0.654088050314 0 0.189022234151
0.740740740741 0 0.716981132075 0 0.281474002408
0.314814814815 0 0.264150943396 0 0.0776498288097
0.462962962963 0 0.377358490566 0 0.0275121049759
0.666666666667 0 0.685534591195 1 0.20943395244
0.425925925926 0 0.389937106918 0 0.010092489637
0.259259259259 0 0.238993710692 0 0.12141566563
0.342592592593 1 0.339622641509 0 0.0658494594949
0.398148148148 1 0.352201257862 0 0.0205106503434
0.388888888889 0 0.327044025157 0 0.0153671302272
0.462962962963 0 0.509433962264 1 0.0678896372696
0.935185185185 1 0.981132075472 0 0.855134123938
0.203703703704 0 0.11320754717 0 0.391970220032
0.138888888889 1 0.176100628931 0 0.461175322275
0.0925925925926 0 0.106918238994 1 0.467328990737
0.481481481481 0 0.459119496855 1 0.0124678056634
0.37037037037 0 0.320754716981 1 0.0178252840983
0.675925925926 1 0.559748427673 1 0.245560246544
0.851851851852 0 0.792452830189 0 0.537622818939
0.444444444444 0 0.446540880503 1 0.0366668702111
0.361111111111 1 0.295597484277 1 0.058564462754
0.740740740741 0 0.710691823899 1 0.286879763472
0.527777777778 1 0.433962264151 1 0.078985174866
0.694444444444 1 0.584905660377 1 0.264447275132
0.75 1 0.654088050314 0 0.340326740861
0.0648148148148 1 0.0691823899371 1 0.495938815495
0.509259259259 1 0.40251572327 0 0.0916001952133
0.509259259259 1 0.446540880503 1 0.0346077580718
0.0740740740741 0 0.0503144654088 0 0.4114394737
0.796296296296 0 0.74213836478 0 0.396069509946
0.87037037037 0 0.930817610063 0 0.692877034083
0.277777777778 0 0.22641509434 0 0.107720913148
0.685185185185 0 0.610062893082 1 0.210976629787
0.287037037037 1 0.295597484277 1 0.13230150514
0.166666666667 0 0.138364779874 0 0.267997960769
0.592592592593 0 0.496855345912 1 0.110889579046
0.101851851852 1 0.0691823899371 1 0.40933113884
0.546296296296 1 0.433962264151 1 0.119878668592
0.453703703704 1 0.345911949686 1 0.0735888809838
0.814814814815 0 0.836477987421 1 0.495228776826
0.453703703704 1 0.503144654088 0 0.0885943648491
0.731481481481 1 0.641509433962 0 0.301932583248
0.805555555556 1 0.805031446541 0 0.435367783463
0.314814814815 0 0.238993710692 0 0.112480065664
0.537037037037 0 0.572327044025 1 0.118131973467
0.916666666667 1 0.968553459119 0 0.807881050535
0.546296296296 1 0.471698113208 1 0.0622282622845
0.314814814815 0 0.308176100629 1 0.0772290125587
0.37962962963 1 0.358490566038 1 0.0384703684296
0.388888888889 0 0.40251572327 0 0.0729025102707
0.490740740741 1 0.40251572327 0 0.0531160993694
0.324074074074 1 0.289308176101 0 0.0647616802544
0.490740740741 1 0.477987421384 0 0.0149254861753
0.648148148148 0 0.62893081761 0 0.146206902428
0.342592592593 1 0.40251572327 0 0.227477928448
0.777777777778 0 0.77358490566 1 0.352700348061
0.287037037037 1 0.25786163522 1 0.109188326396
0.842592592593 1 0.842767295597 0 0.549078109461
0.287037037037 1 0.301886792453 0 0.13796572028
0.12962962963 0 0.150943396226 0 0.414596785608
